row_id,row_kind,mine_as_printed,mine_scope,spatial_entity_ids,object,panel_block,seam,depth_m_as_printed,depth_or_horizon_as_printed,period_as_printed,chamber_width_m,pillar_width_m,chamber_height_m,chamber_length_m,axis_spacing_m,extraction_ratio_as_printed,loading_degree_C,panel_width_m,panel_length_m,block_width_m,block_length_m,interseam_thickness_m,protective_layer_m,seam_thickness_as_printed,mining_system,seam_sequence_order,backfill_as_printed,rule_text,other_parameters_as_printed,design_actual_label,label_basis,visual_recheck,conflict_ids,skru1_relevance,source_ids,locators,vn_ids,existing_evidence_ids,status,evidence_type,scope,scale,confidence,extraction_method,quote_check,notes
MGEO-0319,mining_geometry,"БКПРУ-2 (меридиональные, С и Ю крылья); СКПРУ-2, СКПРУ-3 (широтные, З и В крылья)",ВКМ (регионально),VKM,ориентировка главных направлений,,,,,,,,,,,,,,,,,,,,,,,,"{""note"": ""строка в книге частично перечёркнута/смазана при печати — прочитано визуально""}",UNRESOLVED,evidence_type=DESCRIPTIVE: описание практики/литературная ссылка; проект vs фактическое исполнение не различены источником,,,VKM_REGIONAL_CONTEXT,VKM-SRC-037,"pdf p.27 (printed 52); §1.3.6, ориентировка главных выработок",EV-VN-S037-0251,,FACT,DESCRIPTIVE,VKM_REGIONAL,DESIGN,HIGH,VISUAL_READ,NOT_FOUND,
MGEO-0320,mining_geometry,"общие схемы; БКПРУ-3 — блоки вдоль панельных штреков (рис. 1.28,а)",ВКМ (регионально),VKM,варианты панельно-блоковой подготовки (схемы вентиляции),,,,,,,,,,,,,,,,,,,,,,,,"{""fig_1_27"": ""односторонние блоки, отработка от границы панели к главным штрекам; панельный транспортный штрек (как правило из трёх выработок) по оси панели"", ""fig_1_28b"": ""блоки перпендикулярно панельным штрекам — параллельное соединение, объём проходки подготовительных выработок на 18,7 % меньше"", ""note"": ""отработанные камеры являются диагоналями вентиляционной сети (т.е. остаются открытыми/проветриваемыми)""}",UNRESOLVED,evidence_type=DESCRIPTIVE: описание практики/литературная ссылка; проект vs фактическое исполнение не различены источником,,,VKM_REGIONAL_CONTEXT,VKM-SRC-037,"pdf p.29 (printed 56-57); §1.3.6, Рис. 1.27–1.28",EV-VN-S037-0261,,FACT,DESCRIPTIVE,VKM_REGIONAL,DESIGN,MEDIUM,OCR_VISUALLY_CONFIRMED,FUZZY_81,
MGEO-0321,mining_geometry,общая схема (рудник не указан),общий метод,,"совместная (одновременная) отработка двух маломощных пластов КрII и АБ на одной панели/блоке, обратный порядок",,КрII (нижний) и АБ (верхний),,,,,,,,,,,,,,,,,,,order=обратный,,,"{""stable_roof"": ""пластовая подготовка: выемочно-транспортный штрек по КрII (свежая струя), выемочно-вентиляционный по АБ (исходящая); транспортный уклон между пластами; вентиляционные штреки на границах панели сбиты с АБ"", ""unstable_roof"": ""полевая подготовка (Рис. 1.30): полевой транспортный и вентиляционный штреки; уклон на КрII и АБ; в каждом пласте выемочный + односторонний вентиляционный (сближенный) штрек""}",UNRESOLVED,evidence_type=DESCRIPTIVE: описание практики/литературная ссылка; проект vs фактическое исполнение не различены источником,,,GENERAL_OR_UNSTATED,VKM-SRC-037,"pdf p.30 (printed 58-59); §1.3.6, Рис. 1.29–1.30: одновременная отработка двух пластов КрII и АБ",EV-VN-S037-0263,,FACT,DESCRIPTIVE,GENERAL_METHOD,DESIGN,HIGH,OCR_VISUALLY_CONFIRMED,NOT_FOUND,Подтверждает практику одновременной двухпластовой отработки КрII и АБ в пределах одной панели (вертикальное наложение выработанных пространств). Конкретных СКРУ-1 панелей нет.
MGEO-0322,mining_geometry,БКПРУ-1,БКПРУ-1,MF:BKPRU1,seams mined and preparation method,,"КрII, АБ, Вк",,,,,,,,,,,,,,,,,,preparation=панельный и частично блоковый,,,,,DESIGN,evidence_type=DESIGN_VALUE (проектное/паспортное значение),,,VKM_OTHER_MINE_CONTEXT,VKM-SRC-037,"pdf p.33 (printed 64-65); §2.1, с.65; рис. 2.1",EV-VN-S037-0274,,FACT,DESIGN_VALUE,BKPRU1,DESIGN,HIGH,OCR_VISUALLY_CONFIRMED,FUZZY_80,
MGEO-0323,mining_geometry,БКПРУ-1,БКПРУ-1,MF:BKPRU1,panel dimensions,панели оставшихся запасов,"КрII, АБ, Вк",,,,,,,,,,,panel_width_m=400,"panel_length_km=1,5—5,5",,,,,,,,,,"{""orientation"": ""широтное и меридиональное""}",DESIGN,evidence_type=DESIGN_VALUE (проектное/паспортное значение),,,VKM_OTHER_MINE_CONTEXT,VKM-SRC-037,"pdf p.34 (printed 66-67); §2.1, с.66",EV-VN-S037-0275,,FACT,DESIGN_VALUE,BKPRU1,DESIGN,HIGH,OCR_VISUALLY_CONFIRMED,EXACT,
MGEO-0324,mining_geometry,БКПРУ-1,БКПРУ-1,MF:BKPRU1,cross-sections of development workings,юго-западная часть; панельные штреки,"КрII, АБ, Вк",,,,,,,,,,,,,,,,,,,,,,"{""a_main_directions"": ""разведочный штрек в пл. КрII 5,1 м шир.; групповой транспортный 5,1 м; групповой конвейерный 6 м; вертикальные отметки 3,1 м, 5 м, 1,8 м, 6,2 м (межосевые)"", ""b_KrII"": ""панельный выемочный 9,5 м (двойной ход), конвейерный 5,1 м в каменной соли ниже пласта на 5 м (3,1 м высота); вентиляционный 4,3 м шир., 2,6 м"", ""v_AB"": ""выемочные 6 м, вентиляционные 3,2 м, конвейерный 4 м/6 м, транспортный 3,2 м; межосевое 5 м"", ""g_Vk"": ""выемочный в пл. Вк 8 м шир.; в пл. КрII 14 м; откаточный в соли 6 м шир.; интервалы 3 м""}",DESIGN,evidence_type=DESIGN_VALUE (проектное/паспортное значение),,,VKM_OTHER_MINE_CONTEXT,VKM-SRC-037,"pdf p.34 (printed 66-67); рис. 2.2 а–г, с.67",EV-VN-S037-0278,,FACT,DESIGN_VALUE,BKPRU1,DESIGN,MEDIUM,VISUAL_READ,EXACT,Dimensions read visually at 302 dpi; mapping of each label to a specific working is approximate. Legend: 1 — 10-й юго-западный разведочный штрек; 2 — групповой транспортный ЮЗ; 3 — групповой конвейерный ЮЗ; 4 — панельный выемочный; 5 — панельный конвейерный; 6 — панельный вентиляционный; 7 — панельный транспортный; 8 — панельный откаточный.
MGEO-0325,mining_geometry,БКПРУ-2,БКПРУ-2,MF:BKPRU2,opening workings below Красный-III and bulkheads,изолированные блоки,ниже пл. Красный-III,,,,,,,,,,,,,,,,,,,,,,"{""spacing_labels_mm"": ""45000, 25000, 25000"", ""vruб_section_mm"": ""9600 x 11800; 8900 x 8900"", ""longitudinal_mm"": ""3100 (height), 11240 (length of permanent bulkhead), 5000–10000 (temporary bulkheads spacing)""}",DESIGN,evidence_type=DESIGN_VALUE (проектное/паспортное значение),,,VKM_OTHER_MINE_CONTEXT,VKM-SRC-037,"pdf p.35 (printed 68-69); рис. 2.4, с.69",EV-VN-S037-0282,,FACT,DESIGN_VALUE,BKPRU2,DESIGN,MEDIUM,VISUAL_READ,EXACT,Dimensions in mm as printed on drawing (visual 100 dpi; clear). Five workings in salt below КрIII.
MGEO-0326,mining_geometry,БКЗ-4 (Березниковский калийный завод №4 = БКПРУ-4),БКПРУ-4,MF:BKPRU4,panel/block dimensions,центральная часть,,,,,,,,,,,,"panel_width_km=1,4",panel_length_km=3,block_width_m=400,block_length_m=700,,,,,order=обратный,,,"{""ore_transport"": ""конвейерный""}",DESIGN,evidence_type=DESIGN_VALUE (проектное/паспортное значение),,,VKM_OTHER_MINE_CONTEXT,VKM-SRC-037,"pdf p.35 (printed 68-69); §2.3, с.68; рис. 2.5",EV-VN-S037-0293,,FACT,DESIGN_VALUE,BKPRU4,DESIGN,HIGH,OCR_VISUALLY_CONFIRMED,FUZZY_81,БКЗ-4 is the construction-era name of the BKPRU-4 mine; scope assigned BKPRU4.
MGEO-0327,mining_geometry,БКЗ-4,БКПРУ-4,MF:BKPRU4,cross-sections of main/panel/block drifts,,"КрIII (над), АБ, КрII",,,,,,,,,,,,,,,,,,,,,,"{""a_main_south"": ""вентиляционные штреки 1 (3,2 м шир., 3,2 м выс.) на 6 м ниже пл. Красный-III, межосевое 17,8 м; ниже линии МГ (маркирующая глина) — закладочный 2, конвейерные 3, транспортный 4: выс. 3,4 м, межосевые 17,8 м, транспортный шир. 5,8 м"", ""b_main_SE"": ""вентиляционные 5 в пл. АБ (3,2 м выс., межосевое 17,8 м); ниже — 6, 7, 8 (межосевые 17,8 м, 5,8 м шир.)"", ""v_panel"": ""вентиляционные 9 в пл. АБ (3,2 м), межосевое 17,8 м; панельные 10–12 на 28–30 м ниже пл. АБ, выс. 3,4 м, межосевые 17,8 м, шир. 5,8 м"", ""g_block"": ""блоковые выемочные 13 и конвейерные 14 в пл. АБ и Красный-II; шир. 5,3 м; межосевые подписаны '2,31м' (см. visual_check)""}",DESIGN,evidence_type=DESIGN_VALUE (проектное/паспортное значение),,,VKM_OTHER_MINE_CONTEXT,VKM-SRC-037,"pdf p.36 (printed 71); рис. 2.6 а–г, с.71",EV-VN-S037-0296,,FACT,DESIGN_VALUE,BKPRU4,DESIGN,MEDIUM,VISUAL_READ,EXACT,Visual 303 dpi. The 28–30 m vertical offset of panel drifts below АБ and 6 m below КрIII are drawing labels. MГ shown between КрIII-level drifts and main drifts (stratigraphic marker = маркирующая глина).
MGEO-0328,mining_geometry,СКПРУ-1 (= СКРУ-1),СКРУ-1,MF:SKRU1,seams mined and preparation method,оставшиеся запасы,"КрII, АБ, Вс (сильвинит), Вк (карналлит)",,,,,,,,,,,,,,,,,,preparation=панельная (ранее — блоковая),order=прямой,,,"{""transport"": ""конвейер на вновь вводимых панелях; электровозная откатка на дорабатываемых и при добыче карналлита""}",DESIGN,evidence_type=DESIGN_VALUE (проектное/паспортное значение),,,SKRU1_DIRECT,VKM-SRC-037,"pdf p.36 (printed 70); §2.4, с.70",EV-VN-S037-0299,EV-MIN-1310,FACT,DESIGN_VALUE,SKRU1,DESIGN,HIGH,OCR_VISUALLY_CONFIRMED,EXACT,
MGEO-0329,mining_geometry,СКПРУ-2,СКРУ-2,MF:SKRU2,"seams, wings, panels",центральная часть,"КрII, АБ, Вс",,,,,,,,,,,panel_width_m=400,"panel_length_km=1,0—2,2",,,,,,preparation=панельная,order=переход с прямого на обратный,,,"{""wings"": ""западное и восточное, каждое — северная и южная части""}",DESIGN,evidence_type=DESIGN_VALUE (проектное/паспортное значение),,,VKM_OTHER_MINE_CONTEXT,VKM-SRC-037,"pdf p.36 (printed 71); §2.5, с.71; рис. 2.9–2.10",EV-VN-S037-0302,,FACT,DESIGN_VALUE,SKRU2,DESIGN,HIGH,OCR_VISUALLY_CONFIRMED,EXACT,
